-3.5 -3.45 -3.4 1.21106e+02 1.54273e+00 7.89030e+01 9.98930e-01 1.93315e+02 2.48639e+00 8.32770e+01 1.05498e+00 1.14771e+02 1.46109e+00 1.83501e+02 2.35360e+00 1.27626e+02 1.63031e+00 
-3.4 -3.35 -3.3 1.35438e+02 1.63284e+00 8.83068e+01 1.05721e+00 2.15998e+02 2.63207e+00 9.31572e+01 1.11688e+00 1.28414e+02 1.54591e+00 2.05149e+02 2.49032e+00 1.42646e+02 1.72625e+00 
-3.3 -3.25 -3.2 1.44884e+02 1.63819e+00 9.46269e+01 1.06712e+00 2.30556e+02 2.61965e+00 9.96827e+01 1.12026e+00 1.37528e+02 1.56056e+00 2.19304e+02 2.49865e+00 1.52369e+02 1.71818e+00 
-3.2 -3.15 -3.1 1.61294e+02 1.74582e+00 1.05339e+02 1.13165e+00 2.56758e+02 2.81157e+00 1.11031e+02 1.19457e+00 1.53061e+02 1.65428e+00 2.44078e+02 2.66154e+00 1.69732e+02 1.84490e+00 
-3.1 -3.05 -3.0 1.73870e+02 1.75758e+00 1.13603e+02 1.13884e+00 2.76305e+02 2.82796e+00 1.19695e+02 1.20266e+00 1.65054e+02 1.66455e+00 2.63086e+02 2.67935e+00 1.82667e+02 1.85550e+00 
-3.0 -2.95 -2.9 1.89927e+02 1.86032e+00 1.24390e+02 1.20861e+00 3.01264e+02 2.98531e+00 1.30802e+02 1.27376e+00 1.80661e+02 1.76572e+00 2.87243e+02 2.83390e+00 1.99269e+02 1.96059e+00 
-2.9 -2.85 -2.8 2.07962e+02 1.91204e+00 1.36298e+02 1.24582e+00 3.29610e+02 3.05865e+00 1.43245e+02 1.30905e+00 1.97924e+02 1.82019e+00 3.14460e+02 2.91298e+00 2.18059e+02 2.00848e+00 
-2.8 -2.75 -2.7 2.19268e+02 1.92314e+00 1.43797e+02 1.25455e+00 3.47265e+02 3.07114e+00 1.51107e+02 1.31710e+00 2.08714e+02 1.83232e+00 3.31361e+02 2.92872e+00 2.29878e+02 2.01749e+00 
-2.7 -2.65 -2.6 2.37443e+02 1.98992e+00 1.56016e+02 1.30157e+00 3.75413e+02 3.17261e+00 1.63680e+02 1.36333e+00 2.26387e+02 1.90041e+00 3.58916e+02 3.03245e+00 2.48602e+02 2.08518e+00 
-2.6 -2.55 -2.5 2.53259e+02 2.02664e+00 1.66395e+02 1.32689e+00 4.00366e+02 3.22305e+00 1.74661e+02 1.38917e+00 2.41339e+02 1.93641e+00 3.82386e+02 3.08315e+00 2.65273e+02 2.11963e+00 
