0.0 12.5 25.0 -1.53083e+00 1.52192e-03 -1.21952e+00 1.34189e-03 -1.90151e+00 1.76040e-03 -1.39142e+00 1.38365e-03 -1.34179e+00 1.47597e-03 -1.70223e+00 1.69184e-03 -1.71016e+00 1.58352e-03 
25.0 37.5 50.0 -1.79732e+00 1.70147e-03 -1.29700e+00 1.50724e-03 -2.38232e+00 1.96272e-03 -1.63351e+00 1.54691e-03 -1.42747e+00 1.65784e-03 -1.99876e+00 1.89139e-03 -2.14273e+00 1.76563e-03 
50.0 62.5 75.0 -1.56121e+00 2.07817e-03 -1.00017e+00 1.77449e-03 -2.21153e+00 2.39869e-03 -1.41847e+00 1.89009e-03 -1.10173e+00 1.95089e-03 -1.73655e+00 2.27475e-03 -1.98899e+00 2.15877e-03 
75.0 87.5 100.0 -1.17169e+00 1.62448e-03 -6.10791e-01 1.48850e-03 -1.82357e+00 1.87706e-03 -1.06455e+00 1.47950e-03 -6.73672e-01 1.63448e-03 -1.30348e+00 1.80187e-03 -1.64084e+00 1.69226e-03 
100.0 125.0 150.0 -5.73338e-01 8.34640e-04 -1.59916e-01 7.46722e-04 -1.06381e+00 9.64313e-04 -5.21247e-01 7.61745e-04 -1.77516e-01 8.18192e-04 -6.37307e-01 9.23398e-04 -9.58956e-01 8.71631e-04 
150.0 175.0 200.0 -1.89482e-01 4.15974e-04 2.16448e-02 3.73944e-04 -4.48251e-01 4.83884e-04 -1.72510e-01 3.80709e-04 2.26490e-02 4.08594e-04 -2.10242e-01 4.58630e-04 -4.05365e-01 4.38888e-04 
200.0 225.0 250.0 -5.37025e-02 2.05317e-04 4.05662e-02 1.80323e-04 -1.72835e-01 2.41605e-04 -4.89390e-02 1.88373e-04 4.38664e-02 1.96551e-04 -5.95161e-02 2.25696e-04 -1.56773e-01 2.19791e-04 
250.0 275.0 300.0 -1.79775e-02 1.15093e-04 2.42793e-02 1.03208e-04 -7.26908e-02 1.38444e-04 -1.64046e-02 1.05798e-04 2.62872e-02 1.12278e-04 -1.98888e-02 1.26224e-04 -6.61153e-02 1.26235e-04 
300.0 325.0 350.0 -6.93485e-03 6.99771e-05 1.28666e-02 6.25123e-05 -3.30331e-02 8.25933e-05 -6.33851e-03 6.44271e-05 1.39272e-02 6.78988e-05 -7.65737e-03 7.65996e-05 -3.01134e-02 7.54532e-05 
350.0 375.0 400.0 -2.95723e-03 4.54458e-05 6.80154e-03 4.03476e-05 -1.60097e-02 5.36901e-05 -2.70688e-03 4.18952e-05 7.35775e-03 4.37676e-05 -3.25967e-03 4.96693e-05 -1.46221e-02 4.91251e-05 
400.0 425.0 450.0 -1.33962e-03 3.03353e-05 3.72417e-03 2.68700e-05 -8.19111e-03 3.58014e-05 -1.22760e-03 2.79977e-05 4.02598e-03 2.91139e-05 -1.47436e-03 3.31085e-05 -7.49326e-03 3.28030e-05 
450.0 475.0 500.0 -5.93839e-04 2.05837e-05 2.13827e-03 1.82338e-05 -4.32837e-03 2.42736e-05 -5.44477e-04 1.90168e-05 2.31015e-03 1.97364e-05 -6.53125e-04 2.24388e-05 -3.96500e-03 2.22669e-05 
500.0 550.0 600.0 -2.31774e-04 9.53049e-06 9.92625e-04 8.34676e-06 -1.92433e-03 1.12812e-05 -2.12814e-04 8.81486e-06 1.07154e-03 9.02443e-06 -2.54535e-04 1.03756e-05 -1.76557e-03 1.03625e-05 
600.0 700.0 800.0 -3.35452e-05 3.09110e-06 2.71485e-04 2.69155e-06 -4.62650e-04 3.67722e-06 -3.07691e-05 2.86411e-06 2.92660e-04 2.90489e-06 -3.68704e-05 3.35798e-06 -4.25492e-04 3.38499e-06 
800.0 900.0 1000.0 3.62176e-06 1.09113e-06 5.63643e-05 9.41187e-07 -7.23886e-05 1.30521e-06 3.40382e-06 1.01321e-06 6.06544e-05 1.01357e-06 3.86734e-06 1.18230e-06 -6.67546e-05 1.20456e-06 
