-0.5 0.0 0.5 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 
0.5 1.0 1.5 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 
1.5 2.0 2.5 9.66708e+02 3.50601e-01 9.91826e+02 3.22853e-01 9.28587e+02 3.84673e-01 9.82194e+02 3.42202e-01 9.82489e+02 3.30802e-01 9.47720e+02 3.61655e-01 9.55062e+02 3.73050e-01 
2.5 3.0 3.5 1.05825e+02 4.72603e-02 8.98620e+01 3.95057e-02 1.26368e+02 5.75899e-02 9.67795e+01 4.31731e-02 9.82651e+01 4.32472e-02 1.16789e+02 5.22274e-02 1.14512e+02 5.21151e-02 
3.5 4.0 4.5 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 
